message,is_toxic
"I was going to suggest removing the errno saving/restoring because I do that in LOG(), but I just tested it and I didn't do it correctly (damn, I should have written a test for it).",1
Did this #ifdef get screwed up?,1
can you un-duplicate this code w/ the other file? put in a function that cmt can call. It'll suck having to keep it in sync,1
"a bunch of these were missing casts. personally i'd rather have gone in the other direction (to at least have *some* type checking from these damned macros), but that would mean that source that builds fine for glibc and the BSDs wouldn't build on Android. (including much of our own stuff.)",1
This'll crap out if the search fails,1
"ugh, the libosinfo library interface is ugly... :(",1
"Nice eye :) So I changed it because frankly I couldn't figure how the hell the srb test was working and was sick of messing with it, so I hacked the check in here to solve the problem. Now that you've caught me and pointed out I'm surely doomed.",1
Yuck!,1
pig,1
"Your call, but since this is not shared code, I'd probably nuke this and just use std::string everywhere.",1
bouh bouh shame,1
double crap,1
Darn i wish there was a way to assert something instead of just erroring out on a fail...but there isn't an assert Does Not Raise lol,1
"Can we do better than pulling all the records and doing the sum in python? At large volume counts, this is going to suck, I suspect (try it with 1 million volumes). SQL count and sum would be better, I would expect.",1
"Uh yeah so at the risk of driving you insane, you've got ""weighters"" twice here where you caller them ""weighers"" everywhere else. /duck",1
"(No action required) validating behavior, lovely :/ Can't wait for you to replace this crap with their functional betters.",1
"Sergey, I dislike --output-format cause in real life I have to every time to source to find how it's right to wite it: --out-format --output --format or output_format so it's crap. It should be easy for users ... e.g. --json is much easier to remember.",1
wtf are you trying to accomplish here?,1
"Hmm, this kinda sucks. The only reason you'd want to go back and look at a deleted stack is that you might e.g. want to look at the events on the resources (like to find out when they were created and deleted). Although arguably we already trample all over that on updates, and this is just making the delete consistent. I'm not sure what conceptually the right thing to do here is.",1
"as part of I'd really like to just suck it up here and implement a generalized config option like ""backend_host_port"" or ""endpoint_port"" or something along those lines and just consolidate these rather than introducing another option here.",1
c*ap,1
"Is it really safe to handle these IRQs now, at syscore resume time? Cocks and GPIOs may not have even been initialized yet.",1
doh. its awful! it should not be our work...,1
"Ya, one mans garbage is another mans not garbage. It'd be nicer to have a log level for this stuff; since when the shit hits the fan it can actually be useful, better to have things and just turn then off then not have them at all.",1
"Shit, pep8, unused import.",1
"I think that hiding stuff with css is an uglier hack. If we want to reuse them with a different title, we have to inherit from them anyways. If you don't like that hack, then use a different template for this table -- inherit from the original datatable template, but modify the caption block.",1
locals() is yucky,1
"Ha, OCD rears its ugly head. :-) Will fix.",1
Ugly. Would it be thread safe? Or maybe we don't care about threading?,1
"IMO, this looks a little ugly :) 'state != states.ERROR' is the way nicer...",1
"Ok so - if there is no device name in values - we will always create a BDM, and if there is none - we do the bastardized upsert. Why not organize code around that to make it a bit more clear?",1
Crazy rebasing... I'll restore last values.,1
"Yeah, the str*cpy family of functions are a disgrace.",1
WTF ?!,1
"Sure, seems like that will work: Tried it out in crappy example @ ",1
"Can we do better than pulling all the records and doing the sum in python? At large volume counts, this is going to suck, I suspect (try it with 1 million volumes). SQL count and sum would be better, I would expect.",1
cur_ration is terrible name,1
Please nuke. (We can add it if/when needed.),1
What the hell? I started writing that but then decided I didn't need to reply here after all and removed it. Stupid Gerrit....,1
"Damn, I thought I get rid of all of them, good catch!",1
No error checking. Just because the existing code is crap doesn't mean new contributions are allowed to forego standard practices.,1
"There is an assert In which we should use, debugging assert True totally sucks when it fails.",1
"There's no way to do this without code change? Yuck (not for you, in general.)",1
"I think that's an ugly hack, and it also means the table isn't properly reusable. We are currently not reusing the tables, but we might. :-)",1
silly me. I was xref-ing without your patch.,1
But if we will use context manager directly we get something like: with sql._get_main_context_manager().reader.using(sql._CONTEXT): ***** looks ugly,1
What confuses me is why the hell we do this std::max() here originally.,1
"Oh, crap, I forgot this annoying bug :-) Thanks for the tip.",1
"This is silly, you're asserting that the mock is raising the exception that you told it to raise from the side_effect. I think you just want: mock_rbd.rollback_to_snap.assert_called_once_with(libvirt_utils.RESIZE_SNAPSHOT_NAME) Seems like you should also be asserting that we still call remove_snap in here even though rollback_to_snap raised the error.",1
BTW. One of the reasons I reverted this is that this hidden attribute is used by Zip Input Stream to modify the behaviour of close. What a load of crap,1
six.moves.urllib.parse.urlsplit is ugly and in general it is impossible to use a.b.c.d just importing top level module a,1
"Exit code is ugly here, hence the grep. I'll add the failed_when.",1
"I think it still sounds like a shit=) Should be something like ""Process of sending to collector""",1
i suck at naming things on the first pass. uri_identifiers is better.,1
That was half-assed. :-) How about the other ones?,1
"Vladimir, please, remove these ugly whitespaces from your wonderful commit.",1
damn i fail... copy pasta...... good catch,1
